TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Age_Binned,Amount_Binned
291.27,1123.0,1.0,11.0,1.0,77.0,2.0,121.0,1.0,6878.86,233.0,2,0
296.46,2101.0,1.0,9.0,1.0,23.0,3.0,136.0,1.0,558.99,116.0,1,0
341.84,1150.0,1.0,12.0,1.0,27.0,3.0,89.0,1.0,1400.04,79.0,1,2
98.41,1070.0,1.0,34.0,2.0,27.0,3.0,48.0,1.0,912.71,142.0,1,3
109.28,1055.0,1.0,36.0,2.0,36.0,1.0,112.0,1.0,6338.35,58.0,1,3
27.51,1762.0,1.0,8.0,2.0,40.0,0.0,103.0,1.0,13645.63,4.0,1,1
12.18,734.0,1.0,27.0,1.0,76.0,2.0,77.0,1.0,4909.24,74.0,2,1
207.71,2152.0,1.0,18.0,2.0,25.0,4.0,63.0,1.0,570.1,271.0,1,3
25.77,1294.0,1.0,36.0,2.0,45.0,0.0,277.0,1.0,11749.77,250.0,0,1
127.57,405.0,1.0,26.0,0.0,52.0,2.0,75.0,1.0,6118.2,261.0,0,3
392.05,1114.0,1.0,10.0,0.0,60.0,1.0,172.0,1.0,4383.69,2.0,0,2
521.01,1912.0,1.0,39.0,1.0,41.0,1.0,73.0,1.0,4004.55,44.0,0,2
211.36,1509.0,1.0,39.0,0.0,25.0,3.0,269.0,1.0,373.88,87.0,1,3
172.5,2134.0,1.0,8.0,2.0,68.0,0.0,31.0,1.0,6851.16,290.0,2,3
265.44,113.0,1.0,35.0,0.0,30.0,1.0,169.0,1.0,9700.77,195.0,1,0
152.34,1905.0,1.0,29.0,1.0,55.0,0.0,115.0,1.0,6853.51,108.0,0,3
21.13,755.0,1.0,9.0,1.0,28.0,3.0,153.0,1.0,948.7,234.0,1,1
111.55,2456.0,1.0,10.0,0.0,46.0,0.0,101.0,1.0,12221.17,106.0,0,3
321.82,1282.0,1.0,33.0,1.0,32.0,1.0,43.0,1.0,6500.5,119.0,1,2
211.36,2344.0,1.0,42.0,1.0,45.0,1.0,279.0,1.0,9927.75,320.0,0,3
148.77,609.0,1.0,38.0,1.0,67.0,2.0,175.0,1.0,2138.42,327.0,2,3
14.08,242.0,1.0,43.0,1.0,57.0,2.0,154.0,1.0,3908.65,124.0,0,1
211.36,1451.0,1.0,7.0,0.0,45.0,0.0,121.0,1.0,11041.9,89.0,0,3
566.33,1427.0,1.0,5.0,0.0,24.0,3.0,66.0,1.0,379.82,55.0,1,2
206.51,2382.0,1.0,16.0,0.0,51.0,2.0,275.0,1.0,3921.74,59.0,0,3
180.94,1334.0,1.0,33.0,1.0,75.0,2.0,57.0,1.0,7659.99,251.0,2,3
77.9,2441.0,1.0,42.0,1.0,21.0,3.0,128.0,1.0,664.72,138.0,1,1
318.92,914.0,1.0,42.0,1.0,21.0,3.0,60.0,1.0,1167.25,160.0,1,2
583.3,215.0,1.0,26.0,2.0,59.0,1.0,142.0,1.0,5896.01,293.0,0,2
100.68,84.0,1.0,22.0,2.0,63.0,2.0,139.0,1.0,1123.75,346.0,2,3
589.64,1764.0,1.0,5.0,2.0,62.0,2.0,210.0,1.0,2039.4,329.0,2,2
225.93,510.0,1.0,29.0,1.0,25.0,3.0,199.0,1.0,1864.27,136.0,1,0
651.55,487.0,1.0,31.0,2.0,72.0,2.0,82.0,1.0,2325.78,204.0,2,2
80.97,68.0,1.0,39.0,2.0,38.0,0.0,157.0,1.0,5926.31,163.0,1,1
191.89,1177.0,1.0,35.0,1.0,25.0,3.0,14.0,1.0,399.57,212.0,1,3
304.75,389.0,1.0,2.0,1.0,78.0,2.0,125.0,1.0,1916.34,38.0,2,0
201.53,2074.0,1.0,40.0,2.0,68.0,2.0,287.0,1.0,2732.86,357.0,2,3
8.45,269.0,1.0,30.0,0.0,22.0,3.0,141.0,1.0,1115.3,84.0,1,1
435.98,1899.0,1.0,23.0,1.0,30.0,1.0,105.0,1.0,7334.08,281.0,1,2
211.36,1240.0,1.0,16.0,2.0,19.0,3.0,109.0,1.0,1024.19,143.0,1,3
16.27,291.0,1.0,1.0,0.0,57.0,0.0,44.0,1.0,10971.32,161.0,0,1
290.86,1020.0,1.0,21.0,2.0,45.0,0.0,36.0,1.0,14631.88,261.0,0,0
85.73,422.0,1.0,41.0,0.0,41.0,0.0,266.0,1.0,14928.35,134.0,0,3
555.71,153.0,1.0,4.0,1.0,22.0,3.0,73.0,1.0,830.37,121.0,1,2
40.03,65.0,1.0,29.0,1.0,23.0,3.0,200.0,1.0,6408.8,344.0,1,1
73.01,1962.0,1.0,25.0,2.0,25.0,3.0,62.0,1.0,1997.33,229.0,1,1
346.12,2469.0,1.0,37.0,1.0,44.0,0.0,12.0,1.0,13084.27,276.0,0,2
1.93,1972.0,1.0,6.0,1.0,47.0,0.0,175.0,1.0,5684.09,130.0,0,1
252.93,221.0,1.0,32.0,0.0,75.0,2.0,222.0,1.0,2760.37,90.0,2,0
238.54,654.0,1.0,16.0,0.0,19.0,3.0,12.0,1.0,868.91,55.0,1,0
211.36,1545.0,1.0,40.0,1.0,61.0,2.0,129.0,1.0,5838.91,216.0,2,3
58.7,441.0,1.0,27.0,3.0,67.0,0.0,141.0,1.0,8937.35,49.0,2,1
7.56,228.0,1.0,25.0,0.0,40.0,0.0,145.0,1.0,8528.72,56.0,1,1
540.4,360.0,1.0,15.0,1.0,45.0,0.0,272.0,1.0,425.77,29.0,0,2
264.14,1374.0,1.0,3.0,0.0,64.0,0.0,125.0,1.0,8459.26,58.0,2,0
248.15,1094.0,1.0,25.0,0.0,75.0,2.0,202.0,1.0,2649.23,150.0,2,0
24.34,2257.0,1.0,33.0,1.0,54.0,1.0,110.0,1.0,6659.12,180.0,0,1
428.61,51.0,1.0,13.0,0.0,66.0,0.0,62.0,1.0,11937.04,199.0,2,2
117.66,1410.0,1.0,22.0,1.0,39.0,0.0,126.0,1.0,6794.17,92.0,1,3
165.8,813.0,1.0,26.0,2.0,60.0,1.0,287.0,1.0,2064.76,94.0,0,3
289.18,1598.0,1.0,3.0,0.0,65.0,2.0,64.0,1.0,3139.75,287.0,2,0
125.39,1387.0,1.0,20.0,0.0,21.0,3.0,140.0,1.0,202.69,26.0,1,3
305.18,1022.0,1.0,6.0,2.0,58.0,2.0,216.0,1.0,4474.2,119.0,0,0
506.9,2055.0,1.0,15.0,1.0,64.0,0.0,56.0,1.0,11471.87,226.0,2,2
504.12,699.0,1.0,3.0,1.0,25.0,3.0,101.0,1.0,1107.28,257.0,1,2
42.09,139.0,1.0,10.0,1.0,29.0,1.0,118.0,1.0,5526.28,27.0,1,1
607.28,146.0,1.0,3.0,0.0,32.0,0.0,84.0,1.0,9679.68,233.0,1,2
91.9,864.0,1.0,6.0,2.0,77.0,2.0,125.0,1.0,1033.94,264.0,2,3
303.43,1025.0,1.0,41.0,1.0,22.0,3.0,30.0,1.0,1833.24,108.0,1,0
668.78,1994.0,1.0,23.0,0.0,20.0,3.0,141.0,1.0,983.68,169.0,1,2
270.54,637.0,1.0,34.0,0.0,20.0,3.0,139.0,1.0,269.78,199.0,1,0
247.93,1499.0,1.0,16.0,1.0,37.0,1.0,79.0,1.0,9801.48,181.0,1,0
34.67,759.0,1.0,6.0,2.0,19.0,3.0,71.0,1.0,888.6,314.0,1,1
326.03,842.0,1.0,27.0,2.0,18.0,3.0,137.0,1.0,290.24,322.0,3,2
148.26,834.0,1.0,29.0,0.0,25.0,3.0,57.0,1.0,958.7,349.0,1,3
211.36,932.0,1.0,36.0,2.0,19.0,3.0,38.0,1.0,1605.67,264.0,1,3
373.99,1985.0,1.0,34.0,0.0,60.0,0.0,140.0,1.0,8590.5,47.0,0,2
254.34,1713.0,1.0,12.0,2.0,49.0,1.0,112.5,1.0,5461.08,282.0,0,0
211.36,1856.0,1.0,41.0,0.0,25.0,3.0,26.0,1.0,1804.5,134.0,1,3
14.0,1655.0,1.0,35.0,0.0,49.0,1.0,173.0,1.0,7975.18,183.0,0,1
57.16,1099.0,1.0,8.0,0.0,40.0,1.0,74.0,1.0,222.22,143.0,1,1
282.26,1166.0,1.0,22.0,2.0,37.0,1.0,278.0,1.0,6857.2,117.0,1,0
46.96,1198.0,1.0,19.0,2.0,46.0,1.0,112.5,1.0,2028.92,360.0,0,1
473.2,1417.0,1.0,15.0,2.0,34.0,0.0,173.0,1.0,248.52,247.0,1,2
192.97,494.0,1.0,34.0,0.0,59.0,2.0,140.0,1.0,3019.04,11.0,0,3
168.99,793.0,1.0,3.0,0.0,18.0,3.0,203.0,1.0,1523.57,218.0,3,3
1.82,691.0,1.0,37.0,2.0,80.0,2.0,60.0,1.0,5571.39,175.0,2,1
40.9,999.0,1.0,5.0,0.0,55.0,0.0,37.0,1.0,1514.34,278.0,0,1
78.91,426.0,1.0,34.0,2.0,61.0,0.0,157.0,1.0,1817.43,259.0,2,1
169.97,2323.0,1.0,36.0,0.0,22.0,3.0,12.0,1.0,6269.12,169.0,1,3
17.79,361.0,1.0,17.0,1.0,61.0,2.0,162.0,1.0,2281.9,279.0,2,1
486.61,2247.0,1.0,34.0,0.0,48.0,1.0,130.0,1.0,2006.69,11.0,0,2
148.13,536.0,1.0,31.0,1.0,58.0,2.0,56.0,1.0,2189.38,37.0,0,3
164.52,2421.0,1.0,9.0,0.0,61.0,0.0,162.0,1.0,11036.74,293.0,2,3
211.36,2383.0,1.0,16.0,0.0,27.0,3.0,120.0,1.0,447.06,218.0,1,3
268.7,1840.0,1.0,25.0,0.0,53.0,2.0,63.0,1.0,2104.74,17.0,0,0
637.34,1619.0,1.0,16.0,0.0,51.0,2.0,278.0,1.0,5183.5,212.0,0,2
216.76,2104.0,1.0,29.0,2.0,47.0,1.0,138.0,1.0,643.64,192.0,0,0
418.02,1026.0,1.0,20.0,0.0,46.0,0.0,110.0,1.0,11011.86,10.0,0,2
292.03,1627.0,1.0,22.0,0.0,46.0,1.0,154.0,1.0,951.33,48.0,0,0
251.4,1226.0,1.0,40.0,0.0,57.0,2.0,178.0,1.0,2561.67,279.0,0,0
184.56,2264.0,1.0,41.0,2.0,21.0,3.0,93.0,1.0,1549.27,18.0,1,3
33.76,106.0,1.0,39.0,2.0,26.0,1.0,227.0,1.0,3253.51,145.0,1,1
253.46,918.0,1.0,22.0,0.0,45.0,1.0,60.0,1.0,4737.84,48.0,0,0
211.36,1343.0,1.0,20.0,0.0,65.0,2.0,173.0,1.0,3910.59,118.0,2,3
138.68,1084.0,1.0,7.0,1.0,22.0,3.0,44.0,1.0,206.2,136.0,1,3
42.56,1381.0,1.0,14.0,2.0,18.0,3.0,146.0,1.0,4361.44,49.0,3,1
680.76,396.0,1.0,43.0,1.0,21.0,3.0,165.0,1.0,572.97,161.0,1,2
53.83,992.0,1.0,3.0,1.0,70.0,2.0,131.0,1.0,4580.59,321.0,2,1
11.09,2047.0,1.0,5.0,1.0,51.0,1.0,95.0,1.0,2990.05,238.0,0,1
37.81,1335.0,1.0,43.0,1.0,63.0,2.0,195.0,1.0,5208.98,282.0,2,1
449.18,2430.0,1.0,10.0,2.0,67.0,2.0,50.0,1.0,1025.99,180.0,2,2
211.36,1654.0,1.0,36.0,0.0,30.0,0.0,250.0,1.0,13534.3,51.0,1,3
297.6,1843.0,1.0,25.0,2.0,39.0,0.0,162.0,1.0,1461.17,206.0,1,0
683.75,348.0,1.0,19.0,1.0,32.0,0.0,106.0,1.0,6333.72,85.0,1,2
21.4,273.0,1.0,43.0,2.0,48.0,1.0,129.0,1.0,8551.6,357.0,0,1
315.94,1827.0,1.0,29.0,0.0,78.0,2.0,93.0,1.0,4273.99,5.0,2,0
331.32,1017.0,1.0,34.0,1.0,61.0,0.0,137.0,1.0,13054.54,72.0,2,2
223.76,1468.0,1.0,4.0,1.0,74.0,2.0,110.0,1.0,4102.23,273.0,2,0
216.03,2023.0,1.0,4.0,0.0,42.0,0.0,300.0,1.0,10462.77,201.0,0,0
17.42,2096.0,1.0,9.0,0.0,74.0,2.0,150.0,1.0,6851.31,350.0,2,1
491.91,64.0,1.0,25.0,2.0,78.0,2.0,155.0,1.0,2421.94,166.0,2,2
350.11,2485.0,1.0,33.0,2.0,74.0,2.0,178.0,1.0,4639.04,109.0,2,2
218.07,2087.0,1.0,2.0,1.0,23.0,3.0,243.0,1.0,443.62,8.0,1,0
291.09,2185.0,1.0,12.0,1.0,48.0,1.0,112.5,1.0,6312.79,139.0,0,0
422.14,2160.0,1.0,0.0,1.0,26.0,3.0,109.0,1.0,1436.32,61.0,1,2
613.21,527.0,1.0,40.0,0.0,61.0,2.0,157.0,1.0,3279.12,239.0,2,2
73.83,39.0,1.0,19.0,2.0,69.0,0.0,69.0,1.0,6020.29,27.0,2,1
67.33,693.0,1.0,11.0,2.0,59.0,1.0,36.0,1.0,5925.98,48.0,0,1
26.92,900.0,1.0,16.0,0.0,62.0,2.0,43.0,1.0,1674.94,53.0,2,1
18.3,275.0,1.0,23.0,2.0,48.0,1.0,155.0,1.0,3733.52,100.0,0,1
317.94,167.0,1.0,20.0,0.0,54.0,1.0,124.0,1.0,2996.51,317.0,0,2
179.38,504.0,1.0,23.0,2.0,40.0,0.0,173.0,1.0,11666.18,247.0,1,3
211.36,783.0,1.0,43.0,2.0,68.0,0.0,139.0,1.0,7006.46,81.0,2,3
13.92,972.0,1.0,20.0,0.0,37.0,1.0,209.0,1.0,2735.84,215.0,1,1
365.43,2201.0,1.0,32.0,0.0,25.0,3.0,176.0,1.0,1073.51,181.0,1,2
263.59,140.0,1.0,9.0,1.0,71.0,2.0,16.0,1.0,6996.35,336.0,2,0
54.8,993.0,1.0,0.0,1.0,34.0,1.0,140.0,1.0,4943.49,154.0,1,1
141.49,1754.0,1.0,3.0,2.0,24.0,3.0,75.0,1.0,1665.58,360.0,1,3
31.39,62.0,1.0,40.0,0.0,20.0,3.0,15.0,1.0,998.49,4.0,1,1
93.82,1167.0,1.0,43.0,2.0,39.0,1.0,176.0,1.0,8422.06,291.0,1,3
5.71,2277.0,1.0,40.0,1.0,21.0,3.0,106.0,1.0,1285.42,247.0,1,1
178.39,1506.0,1.0,40.0,2.0,34.0,1.0,98.0,1.0,8469.43,189.0,1,3
126.91,1551.0,1.0,43.0,0.0,22.0,3.0,42.0,1.0,692.69,108.0,1,3
36.09,1101.0,1.0,8.0,1.0,53.0,0.0,167.0,1.0,12319.26,96.0,0,1
91.77,525.0,1.0,29.0,1.0,51.0,0.0,174.0,1.0,9240.73,49.0,0,3
198.92,1988.0,1.0,43.0,2.0,36.0,1.0,100.0,1.0,2854.66,236.0,1,3
137.81,2015.0,1.0,11.0,1.0,58.0,1.0,44.0,1.0,2631.47,77.0,0,3
136.88,1303.0,1.0,22.0,1.0,24.0,3.0,71.0,1.0,7465.95,270.0,1,3
133.07,1703.0,1.0,34.0,1.0,21.0,3.0,155.0,1.0,1670.99,138.0,1,3
1.14,1983.0,1.0,16.0,1.0,43.0,0.0,137.0,1.0,13913.92,313.0,0,1
256.34,1529.0,1.0,18.0,1.0,69.0,2.0,99.0,1.0,7471.63,40.0,2,0
56.11,586.0,1.0,4.0,1.0,36.0,0.0,109.0,1.0,11123.65,35.0,1,1
118.1,1777.0,1.0,13.0,0.0,50.0,1.0,50.0,1.0,7976.6,343.0,0,3
137.86,1577.0,1.0,34.0,2.0,66.0,0.0,120.0,1.0,8046.94,291.0,2,3
211.36,1436.0,1.0,1.0,0.0,54.0,0.0,55.0,1.0,14935.5,128.0,0,3
237.97,67.0,1.0,8.0,0.0,69.0,0.0,69.0,1.0,13486.15,14.0,2,0
684.96,54.0,1.0,23.0,0.0,21.0,3.0,31.0,1.0,526.67,42.0,1,2
211.36,650.0,1.0,8.0,0.0,60.0,1.0,139.0,1.0,4954.37,42.0,0,3
276.56,670.0,1.0,2.0,1.0,68.0,0.0,15.0,1.0,8942.58,154.0,2,0
8.75,1093.0,1.0,21.0,0.0,79.0,2.0,199.0,1.0,4044.62,234.0,2,1
637.48,1728.0,1.0,7.0,2.0,65.0,2.0,207.0,1.0,4148.85,106.0,2,2
103.15,1608.0,1.0,36.0,1.0,51.0,0.0,179.0,1.0,11388.15,64.0,0,3
505.6,302.0,1.0,10.0,1.0,52.0,2.0,183.0,1.0,5347.57,226.0,0,2
371.86,343.0,1.0,24.0,0.0,46.0,0.0,91.0,1.0,1329.45,116.0,0,2
14.26,2236.0,1.0,41.0,1.0,50.0,1.0,37.0,1.0,2475.65,171.0,0,1
13.16,791.0,1.0,23.0,1.0,43.0,1.0,98.0,1.0,1019.46,247.0,0,1
167.92,1170.0,1.0,22.0,0.0,40.0,0.0,136.0,1.0,14321.73,111.0,1,3
73.01,844.0,1.0,15.0,0.0,56.0,2.0,101.0,1.0,2833.12,205.0,0,1
201.5,1285.0,1.0,9.0,2.0,61.0,0.0,196.0,1.0,12148.32,145.0,2,3
150.3,1433.0,1.0,19.0,2.0,41.0,0.0,204.0,1.0,14371.08,127.0,0,3
23.7,2018.0,1.0,37.0,0.0,46.0,0.0,32.0,1.0,7947.44,320.0,0,1
49.59,1566.0,1.0,4.0,1.0,48.0,1.0,147.0,1.0,6037.03,213.0,0,1
211.36,303.0,1.0,29.0,0.0,22.0,3.0,96.0,1.0,387.02,68.0,1,3
134.92,2044.0,1.0,20.0,2.0,19.0,3.0,101.0,1.0,1081.97,197.0,1,3
116.97,1271.0,1.0,28.0,0.0,18.0,3.0,299.0,1.0,729.7,121.0,3,3
11.06,2056.0,1.0,7.0,0.0,34.0,1.0,13.0,1.0,2782.21,45.0,1,1
88.29,138.0,1.0,15.0,2.0,50.0,1.0,287.0,1.0,5245.93,174.0,0,3
5.81,1153.0,1.0,15.0,0.0,25.0,3.0,222.0,1.0,1290.95,99.0,1,1
103.48,178.0,1.0,3.0,0.0,32.0,1.0,33.0,1.0,6494.25,191.0,1,3
156.74,383.0,1.0,28.0,0.0,70.0,2.0,136.0,1.0,4004.35,127.0,2,3
505.14,24.0,1.0,32.0,0.0,68.0,2.0,179.0,1.0,2525.47,292.0,2,2
31.06,2177.0,1.0,18.0,0.0,46.0,0.0,61.0,1.0,11014.25,61.0,0,1
7.61,1770.0,1.0,1.0,0.0,50.0,0.0,163.0,1.0,6275.0,107.0,0,1
276.16,274.0,1.0,32.0,0.0,53.0,2.0,71.0,1.0,1733.34,333.0,0,0
145.77,643.0,1.0,22.0,0.0,68.0,2.0,237.0,1.0,5294.98,301.0,2,3
369.44,2180.0,1.0,11.0,2.0,34.0,1.0,19.0,1.0,5018.67,129.0,1,2
558.86,524.0,1.0,2.0,0.0,60.0,0.0,95.0,1.0,9844.32,295.0,0,2
429.15,478.0,1.0,19.0,1.0,26.0,3.0,218.0,1.0,712.13,306.0,1,2
36.74,232.0,1.0,40.0,1.0,33.0,0.0,133.0,1.0,6217.58,94.0,1,1
79.14,686.0,1.0,32.0,2.0,57.0,2.0,22.0,1.0,2229.56,149.0,0,1
132.48,1453.0,1.0,5.0,1.0,36.0,1.0,101.0,1.0,9313.05,49.0,1,3
136.48,1489.0,1.0,5.0,2.0,52.0,1.0,138.0,1.0,4618.53,193.0,0,3
203.76,1832.0,1.0,7.0,1.0,55.0,2.0,37.0,1.0,6747.16,202.0,0,3
211.36,1676.0,1.0,6.0,1.0,78.0,2.0,27.0,1.0,5134.37,285.0,2,3
0.84,2479.0,1.0,2.0,0.0,52.0,1.0,31.0,1.0,2207.54,51.0,0,1
257.18,1255.0,1.0,20.0,2.0,67.0,0.0,28.0,1.0,13336.15,232.0,2,0
211.36,836.0,1.0,38.0,0.0,63.0,0.0,155.0,1.0,1801.69,340.0,2,3
182.29,850.0,1.0,36.0,2.0,54.0,0.0,123.0,1.0,522.39,121.0,0,3
184.51,1628.0,1.0,32.0,2.0,54.0,0.0,118.0,1.0,9381.64,187.0,0,3
451.31,2293.0,1.0,13.0,0.0,62.0,2.0,166.0,1.0,2963.29,75.0,2,2
144.1,1239.0,1.0,6.0,1.0,57.0,0.0,30.0,1.0,11523.64,220.0,0,3
72.5,672.0,1.0,13.0,0.0,40.0,0.0,30.0,1.0,12723.62,324.0,1,1
74.11,1669.0,1.0,41.0,2.0,69.0,2.0,71.0,1.0,3920.11,125.0,2,1
22.15,803.0,1.0,10.0,1.0,44.0,0.0,73.0,1.0,7451.83,279.0,0,1
211.36,1078.0,1.0,2.0,1.0,62.0,0.0,97.0,1.0,7061.58,189.0,2,3
211.36,961.0,1.0,24.0,2.0,28.0,3.0,197.0,1.0,985.77,262.0,1,3
406.33,2485.0,1.0,24.0,1.0,59.0,1.0,103.0,1.0,4298.34,78.0,0,2
211.36,1664.0,1.0,13.0,0.0,56.0,0.0,27.0,1.0,12799.34,152.0,0,3
4.58,1964.0,1.0,1.0,2.0,21.0,3.0,135.0,1.0,811.24,3.0,1,1
211.36,1502.0,1.0,1.0,1.0,53.0,0.0,88.0,1.0,13273.08,66.0,0,3
49.67,347.0,1.0,1.0,2.0,21.0,3.0,146.0,1.0,842.94,120.0,1,1
77.83,2452.0,1.0,18.0,1.0,49.0,1.0,146.0,1.0,2471.53,248.0,0,1
702.87,1036.0,1.0,42.0,0.0,19.0,3.0,184.0,1.0,1237.5,290.0,1,2
133.56,164.0,1.0,43.0,2.0,25.0,3.0,177.0,1.0,783.83,35.0,1,3
211.36,83.0,1.0,36.0,2.0,49.0,1.0,119.0,1.0,3931.03,214.0,0,3
52.87,614.0,1.0,16.0,1.0,24.0,3.0,70.0,1.0,960.96,325.0,1,1
179.0,1653.0,1.0,15.0,0.0,78.0,2.0,121.0,1.0,7310.88,235.0,2,3
211.36,1063.0,1.0,30.0,2.0,73.0,2.0,37.0,1.0,1385.74,210.0,2,3
384.11,867.0,1.0,13.0,0.0,58.0,2.0,12.0,1.0,7902.52,13.0,0,2
227.61,1423.0,1.0,15.0,2.0,71.0,2.0,61.0,1.0,4405.28,78.0,2,0
40.83,1510.0,1.0,16.0,0.0,48.0,1.0,24.0,1.0,3944.12,340.0,0,1
19.76,616.0,1.0,26.0,0.0,20.0,3.0,240.0,1.0,1523.04,360.0,1,1
484.24,969.0,1.0,33.0,1.0,67.0,0.0,77.0,1.0,8042.3,21.0,2,2
211.36,1119.0,1.0,15.0,2.0,33.0,0.0,110.0,1.0,5531.93,2.0,1,3
301.47,168.0,1.0,7.0,1.0,21.0,3.0,291.0,1.0,560.73,182.0,1,0
199.09,906.0,1.0,11.0,2.0,70.0,0.0,89.0,1.0,1658.52,143.0,2,3
38.95,1957.0,1.0,20.0,2.0,27.0,1.0,50.0,1.0,731.52,360.0,1,1
515.94,2415.0,1.0,37.0,0.0,29.0,1.0,37.0,1.0,1389.89,286.0,1,2
41.93,278.0,1.0,14.0,0.0,48.0,1.0,136.0,1.0,5081.26,1.0,0,1
137.84,2115.0,1.0,29.0,0.0,27.0,3.0,112.5,1.0,1000.35,183.0,1,3
95.35,1356.0,1.0,6.0,2.0,21.0,3.0,131.0,1.0,1639.9,59.0,1,3
93.14,11.0,1.0,22.0,2.0,67.0,2.0,151.0,1.0,5473.82,90.0,2,3
211.36,163.0,1.0,27.0,1.0,64.0,0.0,159.0,1.0,1729.26,187.0,2,3
79.33,2310.0,1.0,19.0,2.0,51.0,0.0,109.0,1.0,14798.1,43.0,0,1
76.89,854.0,1.0,6.0,0.0,55.0,0.0,132.0,1.0,4737.84,248.0,0,1
233.71,508.0,1.0,17.0,2.0,19.0,3.0,297.0,1.0,1231.98,345.0,1,0
14.92,923.0,1.0,19.0,1.0,26.0,1.0,120.0,1.0,6611.26,70.0,1,1
242.17,1044.0,1.0,17.0,0.0,60.0,0.0,147.0,1.0,883.72,257.0,0,0
122.98,1330.0,1.0,17.0,2.0,79.0,2.0,228.0,1.0,5055.99,207.0,2,3
129.35,1578.0,1.0,19.0,0.0,52.0,1.0,130.0,1.0,7166.88,198.0,0,3
138.33,1242.0,1.0,9.0,2.0,21.0,3.0,69.0,1.0,232.56,174.0,1,3
39.31,2036.0,1.0,32.0,2.0,25.0,3.0,178.0,1.0,1236.38,24.0,1,1
91.85,1928.0,1.0,39.0,2.0,21.0,3.0,148.0,1.0,802.09,350.0,1,3
277.7,1143.0,1.0,26.0,1.0,58.0,1.0,107.0,1.0,1423.2,319.0,0,0
114.03,2208.0,1.0,32.0,0.0,51.0,0.0,172.0,1.0,13388.56,318.0,0,3
302.63,415.0,1.0,38.0,1.0,27.0,1.0,10.0,1.0,2801.28,54.0,1,0
31.19,757.0,1.0,5.0,0.0,52.0,1.0,74.0,1.0,5545.96,190.0,0,1
112.91,2145.0,1.0,40.0,2.0,27.0,1.0,135.0,1.0,4764.48,193.0,1,3
211.36,1127.0,1.0,36.0,2.0,27.0,1.0,36.0,1.0,7868.19,218.0,1,3
256.8,379.0,1.0,5.0,0.0,26.0,3.0,80.0,1.0,1128.38,179.0,1,0
378.68,43.0,1.0,13.0,0.0,60.0,0.0,239.0,1.0,7627.04,48.0,0,2
571.93,1759.0,1.0,42.0,2.0,52.0,2.0,119.0,1.0,4026.03,19.0,0,2
26.31,1471.0,1.0,2.0,2.0,77.0,2.0,163.0,1.0,7095.76,31.0,2,1
205.58,1512.0,1.0,32.0,2.0,20.0,3.0,112.5,1.0,1501.95,92.0,1,3
533.61,2399.0,1.0,23.0,2.0,48.0,1.0,115.0,1.0,3656.93,319.0,0,2
428.62,1005.0,1.0,33.0,1.0,55.0,2.0,72.0,1.0,3473.24,241.0,0,2
361.22,715.0,1.0,33.0,0.0,64.0,2.0,167.0,1.0,7061.73,241.0,2,2
211.36,2222.0,1.0,31.0,1.0,25.0,3.0,216.0,1.0,6012.67,49.0,1,3
117.25,630.0,1.0,1.0,2.0,31.0,0.0,73.0,1.0,13694.68,126.0,1,3
135.27,1456.0,1.0,1.0,0.0,48.0,0.0,131.0,1.0,9410.51,189.0,0,3
185.1,1442.0,1.0,0.0,1.0,53.0,2.0,23.0,1.0,6115.63,257.0,0,3
113.54,1773.0,1.0,8.0,2.0,38.0,1.0,273.0,1.0,5581.21,142.0,1,3
354.96,2255.0,1.0,13.0,2.0,69.0,0.0,96.0,1.0,6712.94,116.0,2,2
224.22,157.0,1.0,14.0,1.0,53.0,0.0,37.0,1.0,8400.87,354.0,0,0
211.36,1308.0,1.0,42.0,0.0,60.0,2.0,92.0,1.0,4644.19,284.0,0,3
223.22,1287.0,1.0,13.0,0.0,27.0,3.0,96.0,1.0,1734.22,112.0,1,0
557.26,1851.0,1.0,38.0,0.0,69.0,0.0,53.0,1.0,5237.12,206.0,2,2
211.36,392.0,1.0,22.0,2.0,33.0,1.0,95.0,1.0,969.06,14.0,1,3
27.44,2084.0,1.0,4.0,0.0,62.0,2.0,164.0,1.0,5950.48,140.0,2,1
310.09,2210.0,1.0,11.0,1.0,36.0,0.0,166.0,1.0,9962.5,268.0,1,0
80.38,451.0,1.0,18.0,2.0,52.0,0.0,116.0,1.0,9662.88,211.0,0,1
26.1,2278.0,1.0,11.0,1.0,66.0,0.0,115.0,1.0,5243.0,241.0,2,1
211.36,55.0,1.0,28.0,1.0,73.0,2.0,183.0,1.0,1702.65,286.0,2,3
59.73,920.0,1.0,14.0,0.0,27.0,3.0,56.0,1.0,800.93,227.0,1,1
211.36,1151.0,1.0,35.0,0.0,60.0,1.0,114.0,1.0,7231.47,121.0,0,3
301.51,378.0,1.0,5.0,0.0,22.0,3.0,284.0,1.0,1052.31,285.0,1,0
418.03,1640.0,1.0,2.0,3.0,58.0,0.0,161.0,1.0,10721.29,140.0,0,2
118.06,951.0,1.0,19.0,1.0,32.0,0.0,31.0,1.0,13560.63,47.0,1,3
483.92,1946.0,1.0,27.0,0.0,70.0,2.0,115.0,1.0,3138.0,36.0,2,2
78.93,322.0,1.0,23.0,0.0,38.0,0.0,145.0,1.0,9916.24,353.0,1,1
